is_bad,text
0,ga ada
1,"lo ngehujat dia sama aja lo membiarkan sexual harassment merajalela. goblok. dilecehin malah suruh marah, nolak, maki-maki, ya ga mempan buat pelaku sexual harassment. yang dilakukan via vallen mempengaruhi karir si simic? ya udah resiko simic lah, goblok."
0,"nyepi kan tidak tiap hari kakak , itu setahun sekali . tapi keributan azan ini tiap hari . bagaimana orang yang harus baru tidur jam 2 pagi ? tidak setiap orang tidur awal , tidak setiap orang gampang tidur ."
0,saya kapok menggunakan jasa lion air
0,Lucu yaa orang disini Dia lagi sakit Terus malah nyalahin admin lain katanya gara admin itu dia sakit fix anda punya kekuatan lebih dari tuhan
0,aku dulu lahir di jogja jogja dijuluki kota berhati nyaman pantes aja aku langsung pake hati kalo udah nyaman dikit
0,Mungkin jaringan LGBT juga mereka ini Lelaki Gila Butuh Transfer
0,aneh jika kader golkar sejati memihak jokowi anti prabowoama saja kader golkar itu durhaka sama orang tua krna tergoda
0,aku sedang mengkaji rasa yang kian lama kerap meresahkan jiwa ketika memejam dalam gelap ruang kau seolah hadir da
0,"oneng si oneng , kalau sudah oneng , ya , oneng saja , tidak usah sok penting lu rieke !"
0,astagfirullah komnas ham jokowi dan kompas bohong besar tentang pembangunan infrastruktur di papua
0,turunkan anies baswedan dan sandi uno yang tidak becus membereskan jakarta !
0,bukankah pantas jika aku merasa berbeda
0,perbalahan dan masalah keluarga akan merosakkan jiwa anak tak kira bangsa dan agama ibu bapa carilah anak mu
0,makin galau nih gua
0,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng"
0,aku tak faham betul lelaki tak suka perempuan pakai makeup
0,kamu ada affair ya sama twitter kok begituan doang diselamatin
0,kalau sampai jawa tengah kalah tak sembelih kamu .
0,"Jerman ini kebanyakan pemain bagus ato gimana yah Sekelas Sane, young player of the year loh, gak dipanggil timnas ckckckck Puyeng kali nii om Joachim.."
0,yg mna rasa diri tu depressed smpai rasa nk suicide tu kene sedar skit yg oku lain pn pernah rasa depression tu mcm
0,memang tidak pernah suka dari dulu sama dia . songong parah
0,emotnya kenapa woyejak kapan kamu jadi uke nak
0,hai masih ingat akueseorang yang kau buat terbang tinggi lalu dengan kejamnya kau hempaskan aku begitu saja mengata
0,"Puncak marah paling tinggi bukan lagi memaki. Namun ketika seseorang tidak peduli sama sekali. Bahkan saat kamu mencoba mencari perhatiannya, dia sudah tidak mau tahu sedikit pun"
0,zona kemacetan baru di jalan raya lembang menuju bandung . pada parkir sembarangan di pinggir jalan .
0,"seperti toast kotak di singapura . tetapi ya masih enak singapuralah ya . menu menu nya juga mirip . apa jiplak toast kotak ya . kalau iya , hm , hahaha tidak cocok sih menurut gue ."
0,"Punya anak kecil lg demen ngomong tu gini ya Dikit-dikit ngeyel, dikit-dikit dikomentarin. Kalo belum puas, tanya terussss smp mamahnya jawab ""Mamah ga tau dek, mamah baca buku dulu ya"""
0,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....
0,"mccf singkatan dari mulia cirebon orang cina makanan . kantin ini menyediakan chinese food yang disimplifikasi . fitur utama nya rasa yang lumayan dan porsi besar , cocok untuk pangsa pasar mahasiswa yang menjadi target market nya . saya pribadi kurang suka ."
0,"Wah ini sudah keterlaluan, gaes.. Mosok anak dibawa bawa ke politik, dan ga jelas lagi, malah cenderung ujaran kebencian dan fitnah. Mohon ceck dong"
1,"sini bu gue jual badan lo , belum tentu lo laku . muka keriput nandai seberapa jelek nya kelaikan lo sama anak lo , tolol ."
0,"anda darimana ? maukah walikota anda keluar dari a.c di bonceng motor traika, dateng ke lokasi BOM. KALAU GA PUNYA JIWA BONEK, GA MUNGKIN MAU. ANDA MENGKRITIK DPR MPR TAPI TANGAN ANDA MENJABAT MEREKA."
0,ini dia pengupload obrolan fitnah mesum habib rizieq syihab
0,"tempat nya homo banget jadi feel at home , pelayanan nya ramah dan cepat . memesan bistik ayam saos nya terlalu sering dan lychee es itu nya kurang enak . sama yang parah adalah ada lalat keliweran ."
0,"berat rasanya kembali ketempat ini , sungguh sudah sangat bosan dan jenuh"
0,tak perlu kot video call tu nak buat apa sangat video call nak tatap apa sampai juling tak payah nak contact
0,"JOGETNYA BIKIN NGAKAKKK ANJIRRRR, KAMPUNGAN BANGET"
0,bila diam je terus kena label kita ni sombongebenarnya aku tak sombong pun just malu and at the same time aku jaga adab juga
0,indomaret adalah penjahat anyar dalam dunia perdagangan
0,bukan ma kamu
0,"Itu namanya fitnah mbak, g ada bukti ko fitnah org lain korupsi.. Ingat mbk dunia ini berlaku sistem tabur tuai, mgkin anda menutupi keburukan anda dg memfitnah org lain.. Saya tau smua kok korupsi n pekerjaan terselubung anda.."
0,"Ada yg teriak Indonesia di serang TKA asal china, padahal ada wan abud yg order plastik sampah sampe Jerman...M bisa bikin pabriknya kali ya...#goindonesia"
0,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc.. otak lu rusak min?
0,jokowi antek asing .
0,aku tidak ingin memutuskan
0,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*
0,"kafe dipakar memiliki pemandangan yang bagus , berlatar kan peggunungan dan pohon pinus , namun untuk makana nya biasa saja . untuk masuk ke sini ada minimum pesanan nya . saya mungkin cukup sekali saja ke tempat ini ."
0,paling babi bila aku dah beli phone almost k lepastu senang senang nak turunkan k wth man im pissed off
0,ini serius beneran mereka makin kurang ajar maen kekerasan
0,keeping all the money money yang banyak ya allah takut sangat sebenarnya duit orang duit dana aku dari zaman se
0,"prabowo sekarang miskin , bukti nya galang dana buat bisnis nya , ingin ketawa saya lihat bapak"
0,aku hanya mengingkari kata hatiku saja
0,kamu udah tau tapi ngeselin
0,sbb dia jealous bila kita kawan dgn org lain tapi the problem is dia kawan dgn org lain boleh lak lepas tu nak k
0,aturan nya kata nya mobil harus diparkir vallet . ketentuan kata nya . padahal parkir masih bisa paralel . tapi harus divallet oleh secutiry yang tidak ramah sekali . langsung pergilah tidak jadi makan . pelayann nya keamanan sudah ilfil seperti kekurangan duit saja . duh
0,aku tak cakap tak sedih sedih la gak tapi most of the time aku tutup mata dah cenna burn  hinggit
0,pertandingan persija amat sangat tidak berkualitas
0,bukan nak cakap apa lah tapi tolong lah tutup aurat aku sebagai lelaki ni malu bila tengok lelaki lain yang macam ini ing
0,aku senanya kesian dekat kau member aku budak sts yang terserempak dngn kita masa tgk munafik semua kata kau gemok
0,Hadeee ngomongin sesat pikir. Keknya mbak ini ga sadar pemikirannya soal verbal harrasment sbnrnya kecermin dari twit dia selama ini. emg anaknya suka digodain pake tytyd. gimana dong kalo VV dan mayoritas cewe ga satu selera sama lo? Harus terima digituin? Harus diem?
0,"Apa salahnya seorang suporter peduli ke kaum hawa ? Kalau itu terjadi di fans Anda, saya yakin anda tidak akan nge-tweet seperti ini."
0,Wahai yg katanya titisan Allah Negara ini sdg tdk baik saja buatlahtatement berkualitas satukan Bangsa ini laya
0,yeol meskipun kita 'tinggi' tapi gaboleh bully yang bantet kasian g
0,benda yang aku rasa tak perlu nak bawak gurau  rupa paras  bentuk badan  insecurities kita contohnya kita gagap pas
0,prabowo kan punya pasukan orang stres banyak sekali mungkin dia sendiri mau bukan indonesia hancur
1,"jogja miskin , tolol dan tak berbudaya . teman-teman jakarta - bandung jangan mau tinggal di jogja"
0,ketika pak jokowi jadi iman salat itu adalah pencitraan
0,antara otak kita yg ganyampe atau emg bahasa dia terlalu tinggi melapaui batas hingga tidak dpt diambil kesimpulan katanya
0,bodo amat ah yang lagi limit sama sensi gue undang buat dateng ditungguin pokoknya dateng belakangan juga gapapa ak
0,"lokasi strategis penasaran karena daerah situ rame terus parkiran nya , entah yang ke hdl atau ke alas daun ya rame-rame sama keluarga rasa biasa saja , mahal iya , sayur seuprit tempat nya juga biasa saja yang beda cuma makan pakai alas daun pisang ."
1,kapooook ga bakal gw mau ketemu kumpul sm.sepupu bangsaaat anjrit penipu korup aja belagu sirik dengki anjiiing lo ga lama lg mampus lo liat aja rmh cicil hasil nipu sampe kapan liatin aja hahaha ..God never sleep
0,"sdikit annoyed sama salah satu produk digital payment dari salah satu perusahaan besar , dorongan market nya sampai bikin tidak nyaman dengan paksa aktivasi via salah satu online pasar tempat kalau tidak menghilang jumlah cashback nya , kecewa"
0,demi apa emg gimana ceritanya tp kamu ga dikatain kan
0,"bingung deh , selalu saja tidak bisa ikutan nongkrong karena memang ramai sekali yasudahlah ya sepertinya memang lebih enak aku drive tiru saja berhubung di dago posisi nya sumpah ini mcd paling ramai . baca : ramah !"
0,aku tak reti chat dgn org yg reply sepatah sepatah ni eyy
0,"Baca DM saya, scroll message di tgl juli, saya sudah kirim bukti resi untuk pengembalian ongkir. Tolonh dong sistemnya di perbaiki jgn tanya terusan pdhl sya sudah kasih data lengkap"
0,gua stress ngeditnya jaemin ya allah aku mileamu
0,"mochi nya enak , banyak rasa , mulai dari vanilla , strawberry , cookies and cream , tiramisu , duran , dll. namun sayang lokasi nya tidak strategis , harus masuk gang-gang kecil dan hanya berupa rumah industri sederhana ."
0,say lebay-lebay . pemerintahan dia saja sudah acak adat gitu
0,"rangorang pada sok suci tapi sok tau gitu tentang kehidupan mereka, intinya gini, kalo belom pernah nyebur got kalian ga bakal tau di dalem got itu kek gimana, sama aja kalian kalo ga mau kenal sama orang yang berbeda, ya kalian bakal jadi sok tau"
0,"youtube semakin hari semakin banyak iklan nya , menyebalkan !"
1,hahahahaa . lu buktikan saja net ! hindu iblis macam kau memang pantas di monyet - monyetin ! apelo apelo !
0,awal nya saya penasaran dengan makanan seperti apakah cuanki itu ? ternyata semacam bakso pangsit / siomay diberi kuah . beli setengah porsi saja sudah cukup mengenyangkan . jika ke sini sebaiknya agak bagian sehingga tidak perlu terlalu antre . pilihlah tempat kosong di dekat pohon jika masih ada yang tersisa karena di dalam sangat panas . yang agak mengherankan adalah kenapa pesan tidak sekalian bayar ? jadi harus mengganti dua kali capek .
0,"Total duit diorang hampir mau jt. yang ngutang pada punya otak ga yahhh...ditagih pura mati, ada yang mati duluan, anaknya ngemis bingung ngembaliin nya udh gitu dia masih kuliah. ditagih nunggu dia kuliah, terus kerja, nyampe gue punya cucu tu utang baru kelar mungkin tong"
0,puffff musnahh dia tunjuk kt aku gmbar kenangan dia ngn awek dia dlu pastu gmbar awek dia kuar ngn laki tu smbil p
0,mati kamu sib makanya gausah blagu bilang pucuk dingin
0,"namanya pelecehan, sekecil apapun tetep pelecehan, kalau soal beda takaran/ ukuran itu rasanya di balikin ke person nya. tapi secara general pendapat soal pelecehan pasti sama, bisa sentuhan secara fisik atau perkataan."
0,"enak ya panjat sosial bawa-bawa korea ? langsung banyak yang komentar begini . biasanya tidak ada yang komenin , eh sekali nya bawa artis korea langsung ramai . sedih kenapa harus pakai cara kotor kayak begini buat pansos . tidak ada konten lain yang lebih bermutu kah daripada menyebar kebencian begini ?"
0,bapak walikota yang terhormat mana dirimu nampakkan wajahmu di hadapan masyarakat kota palu bahkan rumah kita saja be
0,nun mati ketemu ba aja jadi iqlab masa aku ketemu kamu gajadi ijab
0,jangan tanya aku kenapa aku jadi mcm ni aku memang senang nak memaafkan tapi aku susah nak melupakan
0,terlalu bodoh sbg seorang pemimpin kalo sy menangkap dari apa yg d ungkapkan ketum pssi karna dia menunju
0,"sebarkan , zaadit tidak ikut ke asmat . janji palsu terus saja dia ."
0,menyalahi konstitusi mana ada di dpr fraksi independent ? itu hanya akal-akalan fahri hamzah takut jadi pengangguran
0,tapi tapi aku tuh bacot bgt mau hyung begini mau hyung begitu masa hyung gaada gituu
0,apa sih yang patut kita bangga dan puji dengan politikus ? apa yang sudah mereka lakukan kecuali cuap-cuap kosong ! lenyap dan tenggelamkan ke laut termasuk pdip
0,"saya kalau pakai internet banking full site dari handphone, untuk transfer ke sesama rekening bca, ""appli "" masih bisa, ""appli "" masih bisa, tapi untuk tekan tombol ""lanjut"" / ""kirim"" ga bisa."
0,kita keributan aja
0,walaupun kamu cuma sebatas ketikan tapi disini aku juga pake perasaan
0,"rasanya kurang enak . untuk resto korea , rasanya tidak authentic . tempat nya bagus , dekor nya comfortable ."
0,JORR macet total! Dari Pintu Tol Pasar Minggu sampai Jati Asih udah hampir jam! Banyak asongan di tengah jalan. Truk di jalur paling kanan. Bayar tol buat apa ya?!
0,Intinya. Mimpin keluarga dulu. Baru boleh bermimpi memimpin yg Laen. . % semua orang setuju. Yg ga setuju? Ya brati bukan orang. Gitu aja kok repOt
1,dan janganlah kamu mengusir orang orang yang menyeru tuhannya di pagi dan petang hari sedang mereka menghendaki keridh
0,aku taktaulah hg tuju dekatapa but after read it i'm crying rindu tu sakit sebab takleh nak luah bcs thing i
0,menyesal gua rambut rambut bondol
0,lucu ya si yg bikin kata2.bawa2 Tuhan. kalau dah kepepet. Masa dia ga tau ibarat apa org yg merusak rumah tangga org. ibarat merobohkan bangunan masjid mbak nya. bayangin aja seberapa besar nya dosa mu. nasi dah jdi bubur mba nya moga bisa bahagia di dunia
0,aku tidak cocok dengan produk ponds
0,ketua pssi kecewa dengan pembina klub psms karena masih ada penonton yg menyalakan fla
0,Ini kakek ini tau dr mana klo dia d beri hidayah? Tau dr mana klo dia ngk sesat? Tau dr mana klo dia lebih benar? Jangan merasa sok benar dah kakek nnti msuk neraka lo akibat terlalu sombong.
0,ribet minimal . telpon pusat panggilan malah pulsa terkuras
0,Halaaahh di kritik dikit langsung ciduk... apalagi ketemu... noh kacungmu braninya emang di medsos doank giliran diskusi terbuka plangaplongo.. ngalor ngidul kabuuuurrr
0,"RI siap menaikkan harga bbm.Emang rakyat mau apa klo bbm naik.Mau beli sukur,tdk beli ya terserah.Mau demo silahkan jika ingin diciduk.Pmrintah kok dilawan."
0,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..
0,Mungkin si nalarnya ngga sehat karena fans persija? Ngga semua penyanyi dangdut itu seronok goyangannya. Via Vallen sopan kok bung!
0,jika pada faktanya baikosialisme komunisme maupun kapitalisme sama sama berbahaya lalu mengapa kita tidak segera ber
0,saya adalah iblis yang dipertuhankan oleh muhammad dan para pengikut nya . saya memanggil pengikut muhammad dengan sebutan islam
0,"berbekal referensi dari internet , kami penggemar steak ingin mencari alternatif tempat yang belum kami datangi , salah satu nya abuba . kami pesan tenderlorin dan t bone dengan pembakaran cukup matang . sesudah menunggu lama , karena resto sedang penuh di akhir pekan . pesanan kami jauh dari yang kami bayangkan , steak yang gosong dan keras , dan satu lagi steak masih merah cenderung mentah , dengan penyajian asal-asal an , steak nya ."
0,insecure sangat dengan girls yang kulit licin selicin permukaan kaca ni aku mampu kaca retak je hsuwduhfjsnfbei i hate bre
0,hahaha cebong cuma segitu doang argumen luh cetek banget sih ilmu nya ya inilah cebong kalau tidak adu domba ya fitnah
0,"cantik sih , tapi murahan"
0,nggak tau kenapa di isu ini aku sensitif banget sedikit demot pas release infografis pertama keceplosan nyantumi
0,apa kabar kamu kekasih masalalu aku baru kusadari yg tak ada sehebat kamu '
0,smartfren lemah otak banget mahal dan komponen tidak ada kelanjutan . pelayanan jelek harga nya mahal . kalau lemah otak terus bagaimana pakai kuota nya . hmmm sungguh terlalu .
0,aku juga jual username gt lt
0,Jadi bos tp ga pny problem solving kok jd gmn gt ya...ga tau akar masalahnya gmn jd ya instan semua tar rusak lagi rusak lagi gitu aja teroos..
0,space memori lelaki banyak kosong sebab tak perlu nak ingat benda bodo pakai apa  tahun lepas salah apa  tahun lepas mak
0,itu yang sering putus karena alasan kamu terlalu baik buat akuuruh pacaran aja sana sama begal
0,kasihan lu parit parit di jakarta sudah mulai di tutup oleh gubernur rasa presiden ya
0,duka rakyatulawesi tengah duka kita semua dengan saling bergandeng tangan dampak bencana ini kita hadapi bersama https
0,sandiwara apa yang ingin kaupentaskan denganku aku sekadar maya yang tidak bisa kausentuh cuma untuk dihayati kalau kalau
0,kome lapor jom orang kuala kangsar dan orang perak dan seluruh warga malaysia moh kita serbu di warung kak engku w
0,saya jadi tidak simpati lagi sama nikita mirzani . ih amit-amit ya allah . ke tutup duniawi . mending saya blokir deh
0,Yg temenin kamu telfonan sampe pules siapa Aku kan tapi knp pas kamu buka mata malah ngucapin selamat pagi nya ke dia '
1,"fpi anjing babi . kamu pantas di musnahkan . fpi bukan islam , tapi dajjal bangsat . jangan bawa-bawa islam buat kebohongan lu . bangsat"
0,alih . kok tidak bisa sih mbak .
0,keadaan disana sengaja dibuat chaos pelakunya ya mereka juga
0,"begitu masuk saya membaca menu nya tidak ada harga di samping . saya tidak curiga mungkin biar efisien kalau harga ganti tidak usah print baru . saya tidak memesan minum sama sekali dan hanya memesan 2 mangkok mi dan 1 mangkok bihun . ditambah bakso dan kuah campur . begitu bayar saya kaget dengan harga nya . mending kalau enak , saya tidak akan protes . rasa biasa banget ."
0,mobil toyota kok tidak nyaman banget ya
0,ini wakil gubernur nya ngomong nya plin plan begitu . yakin masih bisa memimpin jakarta ?
0,di tembak mati saja atau diberi hukuman mati . kita sekarang jadi sasaran mereka .
0,"tempat nya lumayan luas , tempat parkir agak sempit , pilihan menu lumayan banyak , kekurangan nya adalah pelayanan kurang memuaskan , apalagi kalau sedang penuh , bisa sampai satu jam menunggu masakan sampai dihidangkan di meja . cukup membuat kesal ."
0,aku bukan anak orang senang pakai ala kadar je rupa pon takde apatah lagi harta bukan rendah diri tapi sedar diri
0,polisi setan kayak binatang saja tidak sekolah ini semua karena suap uang kau bisa jadi petugas kepolisian binatang keparat bangsat kurang ajar .
0,telkomsel . asli bikin marah
0,"viralkan saja , paling nanti kalau ketangkap ujung-ujung nya merengek-rengek minta maaf , basi"
0,"saya dan beberapa tamu melihat tukang masak yang irrasional tidak masuk akal . waktu memasak mereka menyemburkan dari mulut mereka cairan air / minyak ke dalam wajan / penggorengan , dan itu dilakukan oleh 2 orang tukang masak dan tukang bakar makanan berulang kali . melihat kejadian itu , saya dan beberapa tamu mengurungkan niat untuk makan di alas daun . saya sudah komplain kepada pihak manager ."
0,"terlalu pintar berkilah , merangkai kata , dan mencari alasan untuk membela diri . jika sudah ketahuan , si penipu biasanya sangat pintar berkilah , merangkai kata , mencari alasan demi alasan untuk membela diri , meyakinkan korban nya bahwa dia jujur , dia tidak bersalah , dan seterusnya . mudah tertipu , dia mungkin masih percaya pada alasan-alasan berkilah tersebut . namun bagi orang yang bersikap kritis , mereka pasti melihat banyak hal aneh , bahkan kejanggalan dan saling berkontradiksi pada ucapan-ucapan dan alasan-alasan si pembohong tersebut ."
1,hm kawan aku ni bodoh juga hm
0,commitmentetakat kehulu hilir together tapi tak put effort nak kahwin baik tinggalkan je bazir masa
0,hm yang kita nak pegi milo kepal tu bodo anjing
0,rindukan birthday boy punya harimau pose kita tunggu di asian para games di jakarta nanti kamiluarbiasa htt
0,"makanan nya enak , tetapi pelayanan kurang . lama banget menunggu makanan nya datang , sampai nafsu makan nya hilang duluan"
0,tolong media jangan membesar kan berita kekalahan indonesia takut nya untuk pemain trauma atau susah bangkit dari keterpurukan .
0,"ada yang bantu palestina di protes . ada yang bantu rohingya diprotes . ada yang bantu suriah di protes . alasan nya , masih banyak orang-orang di sekeliling kita yang butuh bantuan kita . nah ini banyak kok target bantuan dalam negeri masih dinyinyiri juga , . mau nya apa to ya ?"
0,sifat iri sering muncul pada orang orang yang tidak punya tujuan hidup
0,"harga nya tidak sesuai dengan rasa makanan nya . tempat nya juga seperti warung kopi biasa . pelayanan nya kurang memuaskan , pesan roti bakar tapi kok tidak ada panas-panas nya seperti habis dibakar ."
0,sedang pusing karena gatau apa yang dimau hadeh
0,Yang pada bilang enji ganteng bebas slingkuh bego kali. Ganteng pala lu bau menyan. Gada ganteng ganteng nya. Kebanyakan gaya kek mantan bini depok nya.
0,menyesal x ini . kepiting tidak bersih . gurame bau tanah . mesti banyak perbaharui qualitas makanan aneh
0,"partai dukung uu perppu ormas dengan syarat hanya alasan semata , bukti nya sampai sekarang belum direvisi"
0,moncong mu itu bg asbun dan kyk memprovokasi aja tolong lah kata yg m
0,yaallah disuruh ke sana lagi kari mencolot tak parani kamu alias kampret huhu
0,sudah mbak percuma juga tidak bakal dijawab .
0,gue kemaren ini  hari gb jd yaudah kamu blm termasuk boros wkwkwk
0,"Warga Pak, jalan di daerah kami rusak parah. Tolong diperbaiki Pemerintah Sudah ada yang kecelakaan belum gara-gara jalannya rusak Warga Belum ada Pemerintah Kalau begitu tunggu saja dulu sampai ada yang kecelakaan"
0,terungkap mourinho dan pogba bertengkar hebat di ruang ganti
0,kasihan klub persibnya gara ulah suporter mereka jadi kena imbasnya padahal persib lagi menduduki
0,astaga pak kamu sungguh trlalu aku gigit yaa kamuu
0,ada satu tahap aku rasa nak hilangkan diri dari semua orang pergi kat tempat semua orang tak dapat nak cari aku
0,ini ada udang dibalik batu supaya anak nya itu dipilih jadi wakil presiden .
0,kalau mau pergi tolong pamitan duluetidaknya aku tau apa alasanmu pergi
0,"jujur saja aku lelah , bosan , muak dengan semua ini , tapi keadaan mengharuskan aku untuk tetap saba"
0,rpw padahal pengen bodo amat kalo misal dia mafia acc yg punya prinsip beda acc beda cerita juga tp tetep ada rasa sedih s
0,orang-orang seperti dia itu tidak perlu lagi hidup di bangsa ini . usir saja dari indonesia .
1,jangan ragu untuk mengatakan agama kristen adalah anjing . sebab hal itu tertulis di bibel dan itu malah dikatakan oleh yesus sendiri .
0,"oh salah ya oh ternyata ditanggap karena premanisme , pemaksaan dan terror , baguslah ditanggap , preman begitu , meresahkan masyarakat"
0,apa bodohlah record masa mandi nonton bokeponline gt
0,"uni nya sudah tidak betah , dan dia nya sudah bosan , maka dari itu terjadilah perpecahan dan ketidakcocokan . lalu putus untuk , untuk"
0,Jangan krn save kampus ada alasan tuk memelihara pelaku teror di negeri ini. Sebaiknya Kapolri menawarkan FH dan FZ digaris depan dalam penggrebekan pelaku teroris agar merasakan ketegangan saat itu berlangsung. Aktivis bukan segalanya bila tak
0,tidak setia
0,"Menyakiti diri sendiri misalnya ngetik, mas kangen, dijawabnya emot ngakak doank... menit kemudian di check msih online tp ya gak ada kelanjutan.... Ky di hantam pentir, ya mending diem bae"
0,kalau bnda tu jadi lgi aku mals dh nk merayu
0,Cantik manis cewe nya .. cocok ajalah
1,"zaman sby pembangunan mangkrak di mana-mana , masyrakat dibegokan bbm turun"
0,ya gue tau kalo goblok itu gratis tapi jangan diborong juga dong
0,"jendral sudirman , tidak suka mahar , tidak pernah sebar isu bohong , tidak pernah teriak indonesia bubar tidak pernah culik bunuh mahasiswa ."
0,pemberitaa nya yang tidak berkualitas dan sangat tidak mendidik . penuh kepentingan dan pencitraan presiden
0,"banyak kafe di dago atas yang sudah di datangi , kali ini mencoba kafe lawangwangi , dulu cuma galery karena saya sering datang untuk melihat pameran seni . tempat cukup oke , tetapi masih banyak tempat di dago atas yang jauh lebih oke dari ini . kami pesan steak grill chicken dan chicken schnitzel , kurang enak dan hambar ."
0,tinggalkan agama islam sesat itu dan mari bergabung ke agama kristen .
0,pedas . tetapi enak . kerupuk pangsit nya favorit . kalau ke sana dan belum pernah coba mending kasih tahu dulu jangan terlalu pedas . bakpao nya lumayan
0,punya restoran harus mewah rapi masa ini berlumut berjamur pelayan kurang memuaskan masa saya ditumpahkan air mana minum nya ada madu saya itu alergi madu
0,wanita yang paling malang di dunia adalah wanita yang tersalah pilih suami isteri adalah cerminan suami cantik suamimu cant
0,"batagor nya enak , tapi bila diukur dengan harga nya , kok sepertinya overpriced dan berlebihan nilai untuk uang . cukup sekali tidak akan mencoba lagi"
0,"menurut saya mengecewakan , nasi nya dingin dan agak keras , di meja tidak disediakan kecap , kotak tissue , kerupuk nya juga sudah melempem . waitress nya juga jarang terlihat , jadi susah kalau mau minta tolong . ketika mau bayar , eh kasir nya belum dapat bon dari pelayan nya , jadi harus menunggu lagi untuk bayar . sebaiknya management nya diperbaiki lagi ."
0,aku iri melihat kalian yang bisa menemukan kebahagian .
0,Gileee suaraaanyaa.. kereen parah.. sukak
0,kita heran ya ma punya apa di omongin orang ngga punya apa apa lebih di omongin orang dapet apa di omongin oran
1,"Biji lu dia nolak, imam mata duitan kok lu percaya dia nolak Sdh mata duitan mesum pula, yg gigit jari pendukungnya yg Tolol"
0,kita tidak boleh terlalu asik di dalam kamar tekun beribadah untuk merayu tuhan agar kita bisa masuk surga sendirian se
0,inilah alasan kenapa pemilu  harus menang ps dan uno biar orang orang macam gini gak banyak bacot memfi
0,langsung pecat yang menghadang pak anies
0,makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku dah tak kuat semb
0,"citarasa biasa saja , tidak ada yang spesial . harus menunggu cukup lama datang nya makanan , pelayan juga kurang ramah ."
0,masih ingat lagi tak macam mana mula mula kita kenal dulu awal nya aku tertawa dan akhirnya aku menangis
0,terasa penat setelah berjalan jauh jangan khawatir guys kamu akan segar kembali begitu menyentuh air dari giwe marah
0,jangan ucapkan janji yang tak bisa kamu tepati jangankatakan cinta jikatak tulus dari hati karena akhirnya seseorang newsindravanthoni
0,aku ora bakal mbatesi koe ameh ngene ngono mergo yen koe cinta aku koe mudeng pie carane njogo atiku ben ora cemburu utowo
1,bangsat ha carutan st aku hari jumaat ni apa kata budak ni lawak ku lawan tu
0,"saya sangat kecewa dengan label harga dan promo saya belanja semalam , mana loyalitas nya ke konsumen"
0,aku nak pulang barang kau je tu pun susah gila nak balas ws ke perangai macam apa la
0,pelayan nya tidak sopan . mata nya jelalatan nantangin ! sekali saja cukup dan terakhir ke sini . tahun 2011 . sampai jantung saya kambuh . enggak-enggak lagi ke sini . jijik ! saya kasih rute nya 1 juga terpaksa . zero rute !
0,"ternyata banyak banget pengecut dan orang sombong di dunia ini . world cruel , saya lever realized ."
0,"Ini siapa sih si enji, hartis kah ? Males banget jijik laki model beginian mah gak ada tanggung jwbnya. Ayu bunting di tinggalin anak gak di akuin, skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg seolah enji kangen anaknya. Najonggg jijik betoll.. Dah deh min gak usah di bahas lagi laki macam begini, hartis aja bukan gak ada panutan yg bisa di ambil"
0,mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie terus bentuk nya jadi aneh . :
0,"Ujungnya duit maning, duit maning, emang ada tuu duitnya? Buat bayar THR aja daerah yg disuruh bayar pake APBD nya.. haiyaaah..."
0,"saya coba gurame asam manis dan mi goreng , untuk rasa standar , pelayan agak lama padahal kondisi resto tidak terlalu ramai"
0,"tempat nya lumayan enak , nyaman untuk browsing plus internet nya lumayan stabil . tapi sayang terlalu banyak nyamuk . tadinya mau duduk lama sekalian makan , karena nyamuk , akhirnya cuma minum kopi saja . saat di informasikan soal nyamuk itu ke staff nya , staf nya malah senyum tidak jelas . kasihan ."
0,sangat dan aku kesal sekali
0,"Tapi anginan sih. Kadang ditindak, kadang enggak. Gak konsisten, jd gak fair. Siapa yg merasa gak fair, ya pmlik mbl yg pas parkir di situ, terus ditindak. Kitu sanes..."
0,birthday abang aku dia ajak pergi makan aku tolak sebab kerja balik lambat nak ot    dia ajak per
0,Banyak lakik doyan banci! Jadi banci & kawinin banci.... jijik!
0,aku pengin marah . parah telkomsel ikut ikutan lemah otak .
0,iri
0,w blok juga u lama lama
0,nanti turun di sini transit naik ini . ini mah bapak nya ngedumel sendiri kayak benar saja . kecewa banget saya . maaf kalau salah lapak . karena media sosial transjogja tidak ada
0,nder jangan jorok jorok kotor sarang kuman kalo kamu muslim tempatnya ngga enak buat solat nanti ka
0,kenapa aku nangis baca komik ni
